CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","THOR AGENA B R/B","1964-004B","EARTH","TEME","UTC","SGP4","2026-03-28T12:41:30.492960","13.23825942","0.01726233","81.4896","228.6500","88.4198","342.3311","0","U","741","999","240","-0.00005871693800","-0.00000015","0.0000000000000","7548.279","108.776","1300.444","1039.843","ROCKET BODY","LARGE","US","1964-01-25","AFWTR","","5104379","317441300","0 THOR AGENA B R/B","1 00741U 64004B   26087.52882515 -.00000015  00000-0 -58717-4 0  9995","2 00741  81.4896 228.6500 0172623  88.4198 342.3311 13.23825942  2404"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","SCOUT X-4 R/B","1964-026D","EARTH","TEME","UTC","SGP4","2026-03-28T11:33:19.776096","14.10753428","0.00383323","90.4496","173.8262","324.2650","35.5970","0","U","809","999","16676","0.00012535200000","0.00000235","0.0000000000000","7234.932","102.073","884.530","829.063","ROCKET BODY","MEDIUM","US","1964-06-04","AFWTR","","5104379","317440805","0 SCOUT X-4 R/B","1 00809U 64026D   26087.48147889  .00000235  00000-0  12535-3 0  9996","2 00809  90.4496 173.8262 0038332 324.2650  35.5970 14.10753428166761"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","THOR AGENA D R/B","1964-031C","EARTH","TEME","UTC","SGP4","2026-03-28T13:40:37.460928","14.28474307","0.00117372","99.8154","27.8876","161.7513","198.4087","0","U","815","999","20949","0.00009251729600","0.00000177","0.0000000000000","7174.972","100.807","805.259","788.416","ROCKET BODY","LARGE","US","1964-06-18","AFWTR","","5104379","317441306","0 THOR AGENA D R/B","1 00815U 64031C   26087.56987802  .00000177  00000-0  92517-4 0  9999","2 00815  99.8154  27.8876 0011737 161.7513 198.4087 14.28474307209494"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T16:36:19","18 SPCS","DELTA 1 R/B","1964-047B","EARTH","TEME","UTC","SGP4","2026-03-27T23:12:38.490624","2.05114689","0.71157800","16.8168","356.3225","343.0167","2.1303","0","U","862","999","25649","0.00000000000000","-0.00000416","0.0000000000000","26166.000","702.046","38407.015","1168.715","ROCKET BODY","MEDIUM","US","1964-08-19","AFETR","","5103555","317419850","0 DELTA 1 R/B","1   862U 64047B   26086.96711216 -.00000416  00000-0  00000+0 0  9993","2   862  16.8168 356.3225 7115780 343.0167   2.1303  2.05114689256498"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","SCOUT X-4 R/B","1964-051B","EARTH","TEME","UTC","SGP4","2026-03-28T14:32:23.076096","14.00656688","0.00855918","79.8947","156.8593","1.3714","358.7665","0","U","871","999","13358","0.00009402462200","0.00000152","0.0000000000000","7269.659","102.809","953.746","829.302","ROCKET BODY","MEDIUM","US","1964-08-25","AFWTR","","5104379","317441310","0 SCOUT X-4 R/B","1 00871U 64051B   26087.60582264  .00000152  00000-0  94025-4 0  9990","2 00871  79.8947 156.8593 0085592   1.3714 358.7665 14.00656688133588"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","SL-3 R/B","1964-053B","EARTH","TEME","UTC","SGP4","2026-03-28T13:54:40.883040","14.61380718","0.00804023","65.0755","275.8538","286.2810","72.9457","0","U","877","999","26955","0.00006129720300","0.00000192","0.0000000000000","7066.856","98.537","745.540","631.902","ROCKET BODY","LARGE","CIS","1964-08-28","TTMTR","","5104379","317441311","0 SL-3 R/B","1 00877U 64053B   26087.57963985  .00000192  00000-0  61297-4 0  9996","2 00877  65.0755 275.8538 0080402 286.2810  72.9457 14.61380718269551"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","THOR ABLESTAR R/B","1964-063A","EARTH","TEME","UTC","SGP4","2026-03-28T12:36:34.106400","13.56315009","0.00276897","90.2258","73.2908","98.3003","15.1132","0","U","893","999","4104","0.00009328557200","0.00000075","0.0000000000000","7427.251","106.170","1069.682","1028.551","ROCKET BODY","LARGE","US","1964-10-06","AFWTR","","5104379","317440812","0 THOR ABLESTAR R/B","1 00893U 64063A   26087.52539475  .00000075  00000-0  93286-4 0  9996","2 00893  90.2258  73.2908 0027690  98.3003  15.1132 13.56315009 41049"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","SCOUT X-4 R/B","1964-064B","EARTH","TEME","UTC","SGP4","2026-03-28T13:30:19.744992","13.80925266","0.01210108","79.6887","257.2823","148.3109","212.5400","0","U","907","999","9151","0.00013241323000","0.00000155","0.0000000000000","7338.744","104.278","1049.416","871.802","ROCKET BODY","MEDIUM","US","1964-10-10","AFWTR","","5104379","317441315","0 SCOUT X-4 R/B","1 00907U 64064B   26087.56272853  .00000155  00000-0  13241-3 0  9992","2 00907  79.6887 257.2823 0121011 148.3109 212.5400 13.80925266 91516"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","SCOUT X-4 R/B","1964-076C","EARTH","TEME","UTC","SGP4","2026-03-28T14:58:53.213664","12.82364466","0.10509756","81.3364","213.7001","182.5494","176.9996","0","U","933","999","82625","0.00078247399000","0.00002356","0.0000000000000","7710.115","112.293","2142.294","521.666","ROCKET BODY","MEDIUM","US","1964-11-21","AFWTR","","5104379","317441316","0 SCOUT X-4 R/B","1 00933U 64076C   26087.62422701  .00002356  00000-0  78247-3 0  9992","2 00933  81.3364 213.7001 1050976 182.5494 176.9996 12.82364466826259"
"3.0","GENERATED VIA SPACE-TRACK.ORG API","2026-03-28T21:48:48","18 SPCS","THOR ABLESTAR R/B","1964-083A","EARTH","TEME","UTC","SGP4","2026-03-28T13:36:33.816384","13.58832069","0.00300529","90.0380","192.8130","314.0497","56.5654","0","U","953","999","3763","0.00003292772000","0.00000033","0.0000000000000","7418.077","105.973","1062.235","1017.648","ROCKET BODY","LARGE","US","1964-12-13","AFWTR","","5104379","317440817","0 THOR ABLESTAR R/B","1 00953U 64083A   26087.56705806  .00000033  00000-0  32928-4 0  9992","2 00953  90.0380 192.8130 0030053 314.0497  56.5654 13.58832069 37637"
